
"0.03275871276855469 -0.13 -0.27 9.540000000000001 35.76900717202855
","2.0255095958709717 -0.14 -0.29 9.53 36.29111828184001
","2.0559637546539307 -0.14 -0.29 9.55 36.080080265902815
","2.0863735675811768 -0.15 -0.28 9.55 36.220772029640756
","2.117537498474121 -0.14 -0.25 9.52 36.19712579949735
","2.148010492324829 -0.15 -0.27 9.57 35.986681480545656
","2.1778645515441895 -0.15 -0.28 9.53 35.96273923634617
","2.2076754570007324 -0.14 -0.29 9.56 36.15042602432344
","2.2374374866485596 -0.15 -0.28 9.56 36.12559970931255
","2.2673585414886475 -0.14 -0.28 9.52 35.89269014919879
","2.298241376876831 -0.14 -0.28 9.540000000000001 36.008848560731074
","2.329036235809326 -0.15 -0.29 9.55 36.12559970931255
","2.3595073223114014 -0.14 -0.27 9.53 36.07919367810867
","2.3912622928619385 -0.14 -0.29 9.540000000000001 36.28934700859741
","2.4205501079559326 -0.15 -0.3 9.540000000000001 36.055254646306246
","2.449817419052124 -0.15 -0.27 9.59 36.35939903531142
"
"2.4822282791137695 -0.16 -0.27 9.5 36.0786049902716
","2.5139360427856445 -0.16 -0.28 9.57 36.00973475436414
","2.5442609786987305 -0.15 -0.27 9.57 36.07948873323688
","2.57456111907959 -0.16 -0.27 9.52 36.430332966652905
","2.6049020290374756 -0.16 -0.28 9.540000000000001 35.98520391990862
","2.635328769683838 -0.14 -0.29 9.56 36.14924433000587
","2.665858745574951 -0.13 -0.29 9.56 35.914565260939455
","2.6964519023895264 -0.16 -0.3 9.56 36.172594649144315
","2.728346586227417 -0.15 -0.28 9.53 36.19594501919589
","2.7601206302642822 -0.16 -0.28 9.56 36.03249349810405
","2.790466547012329 -0.15 -0.27 9.55 36.21958980977672
","2.822441577911377 -0.14 -0.31 9.53 36.05554886740854
","2.857065200805664 -0.16 -0.29 9.56 36.080376743440546
","2.892442226409912 -0.17 -0.3 9.53 36.010327920790566
","2.929180860519409 -0.14 -0.29 9.51 36.29201031942465
"
"2.969616413116455 -0.14 -0.26 9.55 36.03486904291029
","3.0046842098236084 -0.15 -0.28 9.52 36.31836305137974
","3.0404601097106934 -0.14 -0.27 9.55 36.08276563265652
","3.074172019958496 -0.16 -0.28 9.55 36.129463274417844
","3.1052708625793457 -0.16 -0.29 9.540000000000001 36.10641505860471
","3.141554355621338 -0.14 -0.3 9.53 36.05881659253818
","3.1765992641448975 -0.15 -0.29 9.540000000000001 36.152812171663285
","3.2129709720611572 -0.15 -0.29 9.55 36.03636916778848
","3.246551036834717 -0.15 -0.27 9.55 36.22376076925215
","3.2815747261047363 -0.15 -0.29 9.53 35.96542120967835
","3.3138427734375 -0.15 -0.27 9.55 36.012118799286924
","3.3487722873687744 -0.15 -0.28 9.56 36.152812171663285
","3.3847341537475586 -0.17 -0.26 9.56 36.15311257370795
","3.420534133911133 -0.13 -0.28 9.540000000000001 36.152812171663285
","3.4546897411346436 -0.14 -0.29 9.56 36.012418938506706
"
"3.487518787384033 -0.15 -0.27 9.540000000000001 35.96542120967835
","3.5192644596099854 -0.14 -0.3 9.53 36.175561966636224
","3.5504817962646484 -0.17 -0.3 9.540000000000001 36.10551458943702
","3.5823824405670166 -0.13 -0.29 9.53 36.011221226436774
","3.6139705181121826 -0.15 -0.29 9.540000000000001 36.057919705145984
","3.6449413299560547 -0.16 -0.29 9.540000000000001 36.10432060180757
","3.6753413677215576 -0.14 -0.29 9.540000000000001 36.19712579949735
","3.705972194671631 -0.17 -0.27 9.53 36.19653446105885
","3.7376980781555176 -0.14 -0.28 9.56 36.26717584413129
","3.7684669494628906 -0.14 -0.27 9.53 36.009143484473896
","3.7989501953125 -0.13 -0.28 9.540000000000001 36.360281509974094
","3.8304319381713867 -0.16 -0.3 9.53 36.07919367810867
","3.862614870071411 -0.15 -0.27 9.55 36.03161049203129
","3.895176649093628 -0.16 -0.29 9.5 36.05613873202756
","3.927121639251709 -0.15 -0.27 9.55 36.172889247259555
","3.958571434020996 -0.13 -0.26 9.5 36.14924433000587
"
"3.9906864166259766 -0.16 -0.32 9.56 36.10224937775819
","4.022077560424805 -0.14 -0.28 9.55 36.219884653524446
","4.05246639251709 -0.14 -0.28 9.56 36.0567304931926
","4.08393931388855 -0.14 -0.25 9.53 35.96244360996773
","4.116140127182007 -0.13 -0.29 9.55 36.10224937775819
","4.148698091506958 -0.15 -0.29 9.56 36.009143484473896
","4.180471181869507 -0.16 -0.3 9.540000000000001 36.21958980977672
","4.2107038497924805 -0.14 -0.29 9.56 35.77505449024607
","4.247226715087891 -0.15 -0.27 9.55 36.03161049203129
","4.283836364746094 -0.14 -0.3 9.5 36.103726452816794
","4.320294141769409 -0.14 -0.3 9.52 35.87052963007267
","4.35614275932312 -0.13 -0.3 9.55 36.221961835782324
","4.391682863235474 -0.15 -0.27 9.55 35.918423701680155
","4.428643465042114 -0.15 -0.26 9.52 36.011221226436774
","4.463943243026733 -0.15 -0.27 9.540000000000001 35.96542120967835
"
"4.5001678466796875 -0.16 -0.29 9.540000000000001 35.94147294976558
","4.533431768417358 -0.16 -0.28 9.51 36.176461407624345
","4.564677953720093 -0.15 -0.29 9.55 36.1288636642586
","4.5932838916778564 None None None 36.080673695114776
","4.624300718307495 -0.15 -0.3 9.52 35.96303533685126
","4.655067682266235 -0.15 -0.3 9.540000000000001 35.98608903389313
","4.6866796016693115 -0.15 -0.29 9.540000000000001 36.26658519120978
","4.718478679656982 -0.13 -0.3 9.53 36.033084539490275
","4.751009464263916 -0.14 -0.28 9.540000000000001 36.14924433000587
","4.7825822830200195 -0.16 -0.3 9.52 35.98549848377187
","4.813442230224609 -0.15 -0.29 9.540000000000001 36.05554886740854
","4.844499111175537 -0.15 -0.29 9.56 36.148950091780044
","4.875263214111328 -0.13 -0.29 9.53 36.21900154470555
","4.905871152877808 -0.14 -0.29 9.52 36.148656327690716
","4.937690258026123 -0.16 -0.29 9.51 36.05496089933553
","4.9691081047058105 -0.14 -0.29 9.55 36.05466762650625
"
"5.003403902053833 -0.15 -0.28 9.540000000000001 36.24235213085015
","5.0342857837677 -0.16 -0.29 9.540000000000001 36.1258940617904
","5.065134525299072 -0.14 -0.27 9.540000000000001 36.31181874037664
","5.095832586288452 -0.15 -0.29 9.540000000000001 36.42945152030753
","5.12612247467041 -0.12 -0.28 9.55 36.055254646306246
","5.1582605838775635 -0.14 -0.29 9.56 36.24176599086345
","5.191814422607422 -0.14 -0.28 9.52 36.14807022193141
","5.224105358123779 -0.13 -0.27 9.55 36.1723005251705
","5.257981061935425 -0.16 -0.29 9.540000000000001 36.17171369964221
","5.294877767562866 -0.15 -0.29 9.53 35.98608903389313
","5.3305346965789795 -0.16 -0.29 9.55 36.36116825197353
","5.363251447677612 -0.16 -0.27 9.540000000000001 36.10432060180757
","5.398169279098511 -0.17 -0.27 9.540000000000001 35.93998239335814
","5.435276985168457 -0.17 -0.27 9.55 35.98697841507175
","5.470571756362915 -0.14 -0.27 9.53 36.12796780506566
"
"5.505542755126953 -0.16 -0.3 9.52 36.22166367302987
","5.53861141204834 -0.14 -0.28 9.52 36.01151994325688
","5.569672584533691 -0.16 -0.3 9.540000000000001 35.893580901337614
","5.602635383605957 -0.14 -0.28 9.540000000000001 35.986681480545656
","5.6352760791778564 -0.15 -0.3 9.55 36.14983422888181
","5.667205810546875 -0.16 -0.28 9.55 36.15012988953683
","5.698636770248413 -0.15 -0.27 9.52 36.12618888841458
","5.729501008987427 -0.14 -0.29 9.51 36.008848560731074
","5.7598958015441895 -0.17 -0.27 9.540000000000001 35.91515365177343
","5.792000770568848 -0.16 -0.29 9.51 36.17200687533318
","5.823465824127197 -0.15 -0.28 9.53 36.38274981272213
","5.855820655822754 -0.15 -0.29 9.57 36.195651009479
","5.8881516456604 -0.15 -0.29 9.56 36.1253058309663
","5.918985605239868 -0.15 -0.3 9.55 36.19594501919589
","5.950153350830078 -0.13 -0.28 9.540000000000001 36.101955385159926
","5.981462240219116 -0.15 -0.29 9.540000000000001 36.19535747389862
"
"6.014181137084961 -0.15 -0.3 9.53 36.45221741887188
","6.045764207839966 -0.15 -0.28 9.55 36.05466762650625
","6.0791168212890625 -0.16 -0.31 9.56 36.07801819898547
","6.1103010177612305 -0.15 -0.27 9.57 36.2187081233821
"
